match_id,inning,batting_team,bowling_team,over,ball,batsman,bowler,wide_runs,noball_runs,batsman_runs,player_dismissed,dismissal_kind,fielder
46,2,Gujarat Lions,Kings XI Punjab,20,4,RA Jadeja,T Natarajan,0,0,1,,,
46,2,Gujarat Lions,Kings XI Punjab,20,5,KD Karthik,T Natarajan,0,0,0,,,
46,2,Gujarat Lions,Kings XI Punjab,20,6,KD Karthik,T Natarajan,0,0,4,,,
47,1,Mumbai Indians,Sunrisers Hyderabad,1,1,LMP Simmons,B Kumar,0,0,1,,,
47,1,Mumbai Indians,Sunrisers Hyderabad,1,2,PA Patel,B Kumar,1,0,0,,,
47,1,Mumbai Indians,Sunrisers Hyderabad,1,3,PA Patel,B Kumar,0,0,0,,,
47,1,Mumbai Indians,Sunrisers Hyderabad,1,4,PA Patel,B Kumar,0,0,0,,,
47,1,Mumbai Indians,Sunrisers Hyderabad,1,5,PA Patel,B Kumar,0,0,1,,,
47,1,Mumbai Indians,Sunrisers Hyderabad,1,6,LMP Simmons,B Kumar,0,0,0,,,
47,1,Mumbai Indians,Sunrisers Hyderabad,1,7,LMP Simmons,B Kumar,0,0,0,,,
47,1,Mumbai Indians,Sunrisers Hyderabad,2,1,PA Patel,Mohammad Nabi,0,0,0,,,
47,1,Mumbai Indians,Sunrisers Hyderabad,2,2,PA Patel,Mohammad Nabi,0,0,1,,,
47,1,Mumbai Indians,Sunrisers Hyderabad,2,3,LMP Simmons,Mohammad Nabi,0,0,0,,,
47,1,Mumbai Indians,Sunrisers Hyderabad,2,4,LMP Simmons,Mohammad Nabi,0,0,0,LMP Simmons,bowled,
47,1,Mumbai Indians,Sunrisers Hyderabad,2,5,N Rana,Mohammad Nabi,0,0,0,,,
47,1,Mumbai Indians,Sunrisers Hyderabad,2,6,N Rana,Mohammad Nabi,0,0,0,,,
47,1,Mumbai Indians,Sunrisers Hyderabad,3,1,PA Patel,Mohammed Siraj,0,0,0,,,
47,1,Mumbai Indians,Sunrisers Hyderabad,3,2,PA Patel,Mohammed Siraj,0,0,6,,,
47,1,Mumbai Indians,Sunrisers Hyderabad,3,3,PA Patel,Mohammed Siraj,0,0,1,,,
47,1,Mumbai Indians,Sunrisers Hyderabad,3,4,N Rana,Mohammed Siraj,0,0,4,,,
47,1,Mumbai Indians,Sunrisers Hyderabad,3,5,N Rana,Mohammed Siraj,1,0,0,,,
47,1,Mumbai Indians,Sunrisers Hyderabad,3,6,N Rana,Mohammed Siraj,0,0,4,,,
47,1,Mumbai Indians,Sunrisers Hyderabad,3,7,N Rana,Mohammed Siraj,0,0,0,,,
47,1,Mumbai Indians,Sunrisers Hyderabad,4,1,PA Patel,Mohammad Nabi,0,0,1,,,
47,1,Mumbai Indians,Sunrisers Hyderabad,4,2,N Rana,Mohammad Nabi,0,0,0,,,
47,1,Mumbai Indians,Sunrisers Hyderabad,4,3,N Rana,Mohammad Nabi,0,0,0,,,
47,1,Mumbai Indians,Sunrisers Hyderabad,4,4,N Rana,Mohammad Nabi,0,0,0,,,
47,1,Mumbai Indians,Sunrisers Hyderabad,4,5,N Rana,Mohammad Nabi,0,0,0,,,
47,1,Mumbai Indians,Sunrisers Hyderabad,4,6,N Rana,Mohammad Nabi,0,0,1,,,
47,1,Mumbai Indians,Sunrisers Hyderabad,5,1,N Rana,S Kaul,0,0,0,N Rana,caught,B Kumar
47,1,Mumbai Indians,Sunrisers Hyderabad,5,2,PA Patel,S Kaul,0,0,2,,,
47,1,Mumbai Indians,Sunrisers Hyderabad,5,3,PA Patel,S Kaul,0,0,2,,,
47,1,Mumbai Indians,Sunrisers Hyderabad,5,4,PA Patel,S Kaul,0,0,1,,,
47,1,Mumbai Indians,Sunrisers Hyderabad,5,5,RG Sharma,S Kaul,0,0,1,,,
47,1,Mumbai Indians,Sunrisers Hyderabad,5,6,PA Patel,S Kaul,0,0,1,,,
47,1,Mumbai Indians,Sunrisers Hyderabad,6,1,PA Patel,Mohammad Nabi,0,0,2,,,
47,1,Mumbai Indians,Sunrisers Hyderabad,6,2,PA Patel,Mohammad Nabi,0,0,4,,,
47,1,Mumbai Indians,Sunrisers Hyderabad,6,3,PA Patel,Mohammad Nabi,0,0,1,,,
47,1,Mumbai Indians,Sunrisers Hyderabad,6,4,RG Sharma,Mohammad Nabi,0,0,0,,,
47,1,Mumbai Indians,Sunrisers Hyderabad,6,5,RG Sharma,Mohammad Nabi,0,0,0,,,
47,1,Mumbai Indians,Sunrisers Hyderabad,6,6,RG Sharma,Mohammad Nabi,0,0,0,,,
47,1,Mumbai Indians,Sunrisers Hyderabad,7,1,PA Patel,S Kaul,0,0,0,PA Patel,caught,DA Warner
47,1,Mumbai Indians,Sunrisers Hyderabad,7,2,RG Sharma,S Kaul,0,0,2,,,
47,1,Mumbai Indians,Sunrisers Hyderabad,7,3,RG Sharma,S Kaul,0,0,2,,,
47,1,Mumbai Indians,Sunrisers Hyderabad,7,4,RG Sharma,S Kaul,0,0,0,,,
47,1,Mumbai Indians,Sunrisers Hyderabad,7,5,RG Sharma,S Kaul,0,0,0,,,
47,1,Mumbai Indians,Sunrisers Hyderabad,7,6,RG Sharma,S Kaul,0,0,2,,,
47,1,Mumbai Indians,Sunrisers Hyderabad,8,1,HH Pandya,Mohammad Nabi,0,0,0,,,
47,1,Mumbai Indians,Sunrisers Hyderabad,8,2,HH Pandya,Mohammad Nabi,0,0,0,,,
47,1,Mumbai Indians,Sunrisers Hyderabad,8,3,HH Pandya,Mohammad Nabi,0,0,0,,,
47,1,Mumbai Indians,Sunrisers Hyderabad,8,4,HH Pandya,Mohammad Nabi,0,0,1,,,
47,1,Mumbai Indians,Sunrisers Hyderabad,8,5,RG Sharma,Mohammad Nabi,0,0,1,,,
47,1,Mumbai Indians,Sunrisers Hyderabad,8,6,HH Pandya,Mohammad Nabi,0,0,1,,,
47,1,Mumbai Indians,Sunrisers Hyderabad,9,1,HH Pandya,Rashid Khan,0,0,0,,,
47,1,Mumbai Indians,Sunrisers Hyderabad,9,2,HH Pandya,Rashid Khan,0,0,1,,,
47,1,Mumbai Indians,Sunrisers Hyderabad,9,3,RG Sharma,Rashid Khan,0,0,4,,,
47,1,Mumbai Indians,Sunrisers Hyderabad,9,4,RG Sharma,Rashid Khan,0,0,1,,,
47,1,Mumbai Indians,Sunrisers Hyderabad,9,5,HH Pandya,Rashid Khan,0,0,2,,,
47,1,Mumbai Indians,Sunrisers Hyderabad,9,6,HH Pandya,Rashid Khan,0,0,0,,,
47,1,Mumbai Indians,Sunrisers Hyderabad,10,1,RG Sharma,Mohammed Siraj,0,0,0,,,
47,1,Mumbai Indians,Sunrisers Hyderabad,10,2,RG Sharma,Mohammed Siraj,0,0,1,,,
47,1,Mumbai Indians,Sunrisers Hyderabad,10,3,HH Pandya,Mohammed Siraj,0,0,3,,,
47,1,Mumbai Indians,Sunrisers Hyderabad,10,4,RG Sharma,Mohammed Siraj,0,0,1,,,
47,1,Mumbai Indians,Sunrisers Hyderabad,10,5,HH Pandya,Mohammed Siraj,0,0,0,,,
47,1,Mumbai Indians,Sunrisers Hyderabad,10,6,HH Pandya,Mohammed Siraj,1,0,0,,,
47,1,Mumbai Indians,Sunrisers Hyderabad,10,7,HH Pandya,Mohammed Siraj,0,0,0,,,
47,1,Mumbai Indians,Sunrisers Hyderabad,11,1,RG Sharma,Rashid Khan,0,0,1,,,
47,1,Mumbai Indians,Sunrisers Hyderabad,11,2,HH Pandya,Rashid Khan,0,0,0,,,
47,1,Mumbai Indians,Sunrisers Hyderabad,11,3,HH Pandya,Rashid Khan,0,0,0,,,
47,1,Mumbai Indians,Sunrisers Hyderabad,11,4,HH Pandya,Rashid Khan,0,0,0,,,
47,1,Mumbai Indians,Sunrisers Hyderabad,11,5,HH Pandya,Rashid Khan,0,0,1,,,
47,1,Mumbai Indians,Sunrisers Hyderabad,11,6,RG Sharma,Rashid Khan,0,0,6,,,
47,1,Mumbai Indians,Sunrisers Hyderabad,12,1,HH Pandya,S Kaul,0,0,1,,,
47,1,Mumbai Indians,Sunrisers Hyderabad,12,2,RG Sharma,S Kaul,0,0,1,,,
47,1,Mumbai Indians,Sunrisers Hyderabad,12,3,HH Pandya,S Kaul,0,0,0,,,
47,1,Mumbai Indians,Sunrisers Hyderabad,12,4,HH Pandya,S Kaul,0,0,1,,,
47,1,Mumbai Indians,Sunrisers Hyderabad,12,5,RG Sharma,S Kaul,0,0,1,,,
47,1,Mumbai Indians,Sunrisers Hyderabad,12,6,HH Pandya,S Kaul,0,0,1,,,
47,1,Mumbai Indians,Sunrisers Hyderabad,13,1,HH Pandya,B Kumar,0,0,1,,,
47,1,Mumbai Indians,Sunrisers Hyderabad,13,2,RG Sharma,B Kumar,0,0,1,,,
47,1,Mumbai Indians,Sunrisers Hyderabad,13,3,HH Pandya,B Kumar,0,0,1,,,
47,1,Mumbai Indians,Sunrisers Hyderabad,13,4,RG Sharma,B Kumar,0,0,0,,,
47,1,Mumbai Indians,Sunrisers Hyderabad,13,5,RG Sharma,B Kumar,0,0,4,,,
47,1,Mumbai Indians,Sunrisers Hyderabad,13,6,RG Sharma,B Kumar,0,0,1,,,
47,1,Mumbai Indians,Sunrisers Hyderabad,14,1,RG Sharma,MC Henriques,0,0,4,,,
47,1,Mumbai Indians,Sunrisers Hyderabad,14,2,RG Sharma,MC Henriques,0,0,1,,,
47,1,Mumbai Indians,Sunrisers Hyderabad,14,3,HH Pandya,MC Henriques,0,0,1,,,
47,1,Mumbai Indians,Sunrisers Hyderabad,14,4,RG Sharma,MC Henriques,0,0,4,,,
47,1,Mumbai Indians,Sunrisers Hyderabad,14,5,RG Sharma,MC Henriques,0,0,4,,,
47,1,Mumbai Indians,Sunrisers Hyderabad,14,6,RG Sharma,MC Henriques,0,0,1,,,
47,1,Mumbai Indians,Sunrisers Hyderabad,15,1,RG Sharma,Rashid Khan,0,0,1,,,
47,1,Mumbai Indians,Sunrisers Hyderabad,15,2,HH Pandya,Rashid Khan,0,0,0,HH Pandya,caught,MC Henriques
47,1,Mumbai Indians,Sunrisers Hyderabad,15,3,RG Sharma,Rashid Khan,0,0,0,,,
47,1,Mumbai Indians,Sunrisers Hyderabad,15,4,RG Sharma,Rashid Khan,0,0,1,,,
47,1,Mumbai Indians,Sunrisers Hyderabad,15,5,KA Pollard,Rashid Khan,0,0,1,,,
47,1,Mumbai Indians,Sunrisers Hyderabad,15,6,RG Sharma,Rashid Khan,0,0,1,,,
47,1,Mumbai Indians,Sunrisers Hyderabad,16,1,RG Sharma,Mohammed Siraj,0,0,2,,,
47,1,Mumbai Indians,Sunrisers Hyderabad,16,2,RG Sharma,Mohammed Siraj,0,0,1,,,
47,1,Mumbai Indians,Sunrisers Hyderabad,16,3,KA Pollard,Mohammed Siraj,1,0,0,,,
47,1,Mumbai Indians,Sunrisers Hyderabad,16,4,KA Pollard,Mohammed Siraj,0,0,1,,,
47,1,Mumbai Indians,Sunrisers Hyderabad,16,5,RG Sharma,Mohammed Siraj,0,0,1,,,
47,1,Mumbai Indians,Sunrisers Hyderabad,16,6,KA Pollard,Mohammed Siraj,0,0,0,,,
47,1,Mumbai Indians,Sunrisers Hyderabad,16,7,RG Sharma,Mohammed Siraj,0,0,4,,,
47,1,Mumbai Indians,Sunrisers Hyderabad,17,1,KA Pollard,Rashid Khan,0,0,1,,,
47,1,Mumbai Indians,Sunrisers Hyderabad,17,2,RG Sharma,Rashid Khan,0,0,0,,,
47,1,Mumbai Indians,Sunrisers Hyderabad,17,3,RG Sharma,Rashid Khan,0,0,0,,,
47,1,Mumbai Indians,Sunrisers Hyderabad,17,4,RG Sharma,Rashid Khan,0,0,1,,,
47,1,Mumbai Indians,Sunrisers Hyderabad,17,5,KA Pollard,Rashid Khan,0,0,0,,,
47,1,Mumbai Indians,Sunrisers Hyderabad,17,6,KA Pollard,Rashid Khan,0,0,0,,,
47,1,Mumbai Indians,Sunrisers Hyderabad,18,1,RG Sharma,B Kumar,0,0,2,,,
47,1,Mumbai Indians,Sunrisers Hyderabad,18,2,RG Sharma,B Kumar,0,0,6,,,
47,1,Mumbai Indians,Sunrisers Hyderabad,18,3,RG Sharma,B Kumar,0,0,1,,,
47,1,Mumbai Indians,Sunrisers Hyderabad,18,4,KA Pollard,B Kumar,0,0,1,,,
47,1,Mumbai Indians,Sunrisers Hyderabad,18,5,RG Sharma,B Kumar,0,0,1,,,
47,1,Mumbai Indians,Sunrisers Hyderabad,18,6,KA Pollard,B Kumar,2,0,0,,,
47,1,Mumbai Indians,Sunrisers Hyderabad,18,7,RG Sharma,B Kumar,0,0,1,,,
47,1,Mumbai Indians,Sunrisers Hyderabad,19,1,RG Sharma,S Kaul,0,0,0,RG Sharma,bowled,
47,1,Mumbai Indians,Sunrisers Hyderabad,19,2,KV Sharma,S Kaul,0,0,0,,,
47,1,Mumbai Indians,Sunrisers Hyderabad,19,3,KV Sharma,S Kaul,0,0,1,,,
47,1,Mumbai Indians,Sunrisers Hyderabad,19,4,KA Pollard,S Kaul,0,0,1,,,
47,1,Mumbai Indians,Sunrisers Hyderabad,19,5,KV Sharma,S Kaul,0,0,0,,,
47,1,Mumbai Indians,Sunrisers Hyderabad,19,6,KV Sharma,S Kaul,0,0,4,,,
47,1,Mumbai Indians,Sunrisers Hyderabad,20,1,KA Pollard,B Kumar,0,0,0,KA Pollard,caught,V Shankar
47,1,Mumbai Indians,Sunrisers Hyderabad,20,2,Harbhajan Singh,B Kumar,1,0,0,,,
47,1,Mumbai Indians,Sunrisers Hyderabad,20,3,Harbhajan Singh,B Kumar,0,0,0,,,
47,1,Mumbai Indians,Sunrisers Hyderabad,20,4,Harbhajan Singh,B Kumar,0,0,0,,,
47,1,Mumbai Indians,Sunrisers Hyderabad,20,5,Harbhajan Singh,B Kumar,0,0,1,,,
47,1,Mumbai Indians,Sunrisers Hyderabad,20,6,KV Sharma,B Kumar,0,0,0,KV Sharma,caught,NV Ojha
47,1,Mumbai Indians,Sunrisers Hyderabad,20,7,MJ McClenaghan,B Kumar,0,0,2,,,
47,2,Sunrisers Hyderabad,Mumbai Indians,1,1,DA Warner,Harbhajan Singh,0,0,0,,,
47,2,Sunrisers Hyderabad,Mumbai Indians,1,2,DA Warner,Harbhajan Singh,0,0,4,,,
47,2,Sunrisers Hyderabad,Mumbai Indians,1,3,DA Warner,Harbhajan Singh,0,0,1,,,
47,2,Sunrisers Hyderabad,Mumbai Indians,1,4,S Dhawan,Harbhajan Singh,0,0,1,,,
47,2,Sunrisers Hyderabad,Mumbai Indians,1,5,DA Warner,Harbhajan Singh,0,0,0,,,
47,2,Sunrisers Hyderabad,Mumbai Indians,1,6,DA Warner,Harbhajan Singh,0,0,1,,,
47,2,Sunrisers Hyderabad,Mumbai Indians,2,1,DA Warner,MJ McClenaghan,0,0,0,DA Warner,lbw,
47,2,Sunrisers Hyderabad,Mumbai Indians,2,2,MC Henriques,MJ McClenaghan,0,0,1,,,
47,2,Sunrisers Hyderabad,Mumbai Indians,2,3,S Dhawan,MJ McClenaghan,0,0,0,,,
47,2,Sunrisers Hyderabad,Mumbai Indians,2,4,S Dhawan,MJ McClenaghan,0,0,0,,,
47,2,Sunrisers Hyderabad,Mumbai Indians,2,5,S Dhawan,MJ McClenaghan,0,0,1,,,
47,2,Sunrisers Hyderabad,Mumbai Indians,2,6,MC Henriques,MJ McClenaghan,0,0,1,,,
47,2,Sunrisers Hyderabad,Mumbai Indians,3,1,MC Henriques,SL Malinga,0,0,2,,,
47,2,Sunrisers Hyderabad,Mumbai Indians,3,2,MC Henriques,SL Malinga,0,0,1,,,
47,2,Sunrisers Hyderabad,Mumbai Indians,3,3,S Dhawan,SL Malinga,0,0,1,,,
47,2,Sunrisers Hyderabad,Mumbai Indians,3,4,MC Henriques,SL Malinga,0,0,1,,,
47,2,Sunrisers Hyderabad,Mumbai Indians,3,5,S Dhawan,SL Malinga,0,0,4,,,
47,2,Sunrisers Hyderabad,Mumbai Indians,3,6,S Dhawan,SL Malinga,0,0,2,,,
47,2,Sunrisers Hyderabad,Mumbai Indians,4,1,MC Henriques,Harbhajan Singh,0,0,2,,,
47,2,Sunrisers Hyderabad,Mumbai Indians,4,2,MC Henriques,Harbhajan Singh,0,0,1,,,
47,2,Sunrisers Hyderabad,Mumbai Indians,4,3,S Dhawan,Harbhajan Singh,0,0,1,,,
47,2,Sunrisers Hyderabad,Mumbai Indians,4,4,MC Henriques,Harbhajan Singh,0,0,0,,,
47,2,Sunrisers Hyderabad,Mumbai Indians,4,5,MC Henriques,Harbhajan Singh,0,0,0,,,
47,2,Sunrisers Hyderabad,Mumbai Indians,4,6,MC Henriques,Harbhajan Singh,0,0,1,,,
47,2,Sunrisers Hyderabad,Mumbai Indians,5,1,MC Henriques,JJ Bumrah,0,0,0,,,
47,2,Sunrisers Hyderabad,Mumbai Indians,5,2,MC Henriques,JJ Bumrah,0,0,2,,,
47,2,Sunrisers Hyderabad,Mumbai Indians,5,3,MC Henriques,JJ Bumrah,0,0,4,,,
47,2,Sunrisers Hyderabad,Mumbai Indians,5,4,MC Henriques,JJ Bumrah,0,0,1,,,
47,2,Sunrisers Hyderabad,Mumbai Indians,5,5,S Dhawan,JJ Bumrah,0,0,4,,,
47,2,Sunrisers Hyderabad,Mumbai Indians,5,6,S Dhawan,JJ Bumrah,0,0,0,,,
47,2,Sunrisers Hyderabad,Mumbai Indians,6,1,MC Henriques,MJ McClenaghan,0,0,0,,,
47,2,Sunrisers Hyderabad,Mumbai Indians,6,2,MC Henriques,MJ McClenaghan,0,0,4,,,
47,2,Sunrisers Hyderabad,Mumbai Indians,6,3,MC Henriques,MJ McClenaghan,0,0,1,,,
47,2,Sunrisers Hyderabad,Mumbai Indians,6,4,S Dhawan,MJ McClenaghan,0,0,0,,,
47,2,Sunrisers Hyderabad,Mumbai Indians,6,5,S Dhawan,MJ McClenaghan,0,0,1,,,
47,2,Sunrisers Hyderabad,Mumbai Indians,6,6,MC Henriques,MJ McClenaghan,0,0,0,,,
47,2,Sunrisers Hyderabad,Mumbai Indians,7,1,S Dhawan,KV Sharma,0,0,0,,,
47,2,Sunrisers Hyderabad,Mumbai Indians,7,2,S Dhawan,KV Sharma,0,0,6,,,
47,2,Sunrisers Hyderabad,Mumbai Indians,7,3,S Dhawan,KV Sharma,0,0,1,,,
47,2,Sunrisers Hyderabad,Mumbai Indians,7,4,MC Henriques,KV Sharma,0,0,0,,,
47,2,Sunrisers Hyderabad,Mumbai Indians,7,5,S Dhawan,KV Sharma,0,0,1,,,
47,2,Sunrisers Hyderabad,Mumbai Indians,7,6,MC Henriques,KV Sharma,0,0,0,,,
47,2,Sunrisers Hyderabad,Mumbai Indians,8,1,S Dhawan,HH Pandya,0,0,1,,,
47,2,Sunrisers Hyderabad,Mumbai Indians,8,2,MC Henriques,HH Pandya,0,0,0,,,
47,2,Sunrisers Hyderabad,Mumbai Indians,8,3,MC Henriques,HH Pandya,0,0,4,,,
47,2,Sunrisers Hyderabad,Mumbai Indians,8,4,MC Henriques,HH Pandya,0,0,1,,,
47,2,Sunrisers Hyderabad,Mumbai Indians,8,5,S Dhawan,HH Pandya,0,0,3,,,
47,2,Sunrisers Hyderabad,Mumbai Indians,8,6,MC Henriques,HH Pandya,0,0,4,,,
47,2,Sunrisers Hyderabad,Mumbai Indians,9,1,S Dhawan,KV Sharma,0,0,4,,,
47,2,Sunrisers Hyderabad,Mumbai Indians,9,2,S Dhawan,KV Sharma,0,0,0,,,
47,2,Sunrisers Hyderabad,Mumbai Indians,9,3,S Dhawan,KV Sharma,0,0,0,,,
47,2,Sunrisers Hyderabad,Mumbai Indians,9,4,S Dhawan,KV Sharma,0,0,0,,,
47,2,Sunrisers Hyderabad,Mumbai Indians,9,5,S Dhawan,KV Sharma,0,0,6,,,
47,2,Sunrisers Hyderabad,Mumbai Indians,9,6,S Dhawan,KV Sharma,0,0,1,,,
47,2,Sunrisers Hyderabad,Mumbai Indians,10,1,S Dhawan,Harbhajan Singh,0,0,0,,,
47,2,Sunrisers Hyderabad,Mumbai Indians,10,2,S Dhawan,Harbhajan Singh,0,0,4,,,
47,2,Sunrisers Hyderabad,Mumbai Indians,10,3,S Dhawan,Harbhajan Singh,0,0,1,,,
47,2,Sunrisers Hyderabad,Mumbai Indians,10,4,MC Henriques,Harbhajan Singh,0,0,0,,,
47,2,Sunrisers Hyderabad,Mumbai Indians,10,5,MC Henriques,Harbhajan Singh,0,0,1,,,
47,2,Sunrisers Hyderabad,Mumbai Indians,10,6,S Dhawan,Harbhajan Singh,0,0,1,,,
47,2,Sunrisers Hyderabad,Mumbai Indians,11,1,S Dhawan,SL Malinga,0,0,1,,,
47,2,Sunrisers Hyderabad,Mumbai Indians,11,2,MC Henriques,SL Malinga,0,0,2,,,
47,2,Sunrisers Hyderabad,Mumbai Indians,11,3,MC Henriques,SL Malinga,0,0,0,,,
47,2,Sunrisers Hyderabad,Mumbai Indians,11,4,MC Henriques,SL Malinga,0,0,4,,,
47,2,Sunrisers Hyderabad,Mumbai Indians,11,5,MC Henriques,SL Malinga,0,0,4,,,
47,2,Sunrisers Hyderabad,Mumbai Indians,11,6,MC Henriques,SL Malinga,0,0,0,,,
47,2,Sunrisers Hyderabad,Mumbai Indians,12,1,S Dhawan,Harbhajan Singh,0,0,1,,,
47,2,Sunrisers Hyderabad,Mumbai Indians,12,2,MC Henriques,Harbhajan Singh,0,0,1,,,
47,2,Sunrisers Hyderabad,Mumbai Indians,12,3,S Dhawan,Harbhajan Singh,0,0,1,,,
47,2,Sunrisers Hyderabad,Mumbai Indians,12,4,MC Henriques,Harbhajan Singh,0,0,0,,,
47,2,Sunrisers Hyderabad,Mumbai Indians,12,5,MC Henriques,Harbhajan Singh,0,0,1,,,
47,2,Sunrisers Hyderabad,Mumbai Indians,12,6,S Dhawan,Harbhajan Singh,0,0,0,,,
47,2,Sunrisers Hyderabad,Mumbai Indians,13,1,MC Henriques,JJ Bumrah,0,0,0,MC Henriques,caught,RG Sharma
47,2,Sunrisers Hyderabad,Mumbai Indians,13,2,S Dhawan,JJ Bumrah,0,0,1,,,
47,2,Sunrisers Hyderabad,Mumbai Indians,13,3,Yuvraj Singh,JJ Bumrah,0,0,0,,,
47,2,Sunrisers Hyderabad,Mumbai Indians,13,4,Yuvraj Singh,JJ Bumrah,0,0,0,,,
47,2,Sunrisers Hyderabad,Mumbai Indians,13,5,Yuvraj Singh,JJ Bumrah,0,0,0,,,
47,2,Sunrisers Hyderabad,Mumbai Indians,13,6,Yuvraj Singh,JJ Bumrah,0,0,0,,,
47,2,Sunrisers Hyderabad,Mumbai Indians,14,1,S Dhawan,MJ McClenaghan,0,0,1,,,
47,2,Sunrisers Hyderabad,Mumbai Indians,14,2,Yuvraj Singh,MJ McClenaghan,0,0,0,,,
47,2,Sunrisers Hyderabad,Mumbai Indians,14,3,Yuvraj Singh,MJ McClenaghan,0,0,0,,,
47,2,Sunrisers Hyderabad,Mumbai Indians,14,4,Yuvraj Singh,MJ McClenaghan,1,0,0,,,
47,2,Sunrisers Hyderabad,Mumbai Indians,14,5,Yuvraj Singh,MJ McClenaghan,0,0,4,,,
47,2,Sunrisers Hyderabad,Mumbai Indians,14,6,Yuvraj Singh,MJ McClenaghan,0,0,2,,,
47,2,Sunrisers Hyderabad,Mumbai Indians,14,7,Yuvraj Singh,MJ McClenaghan,0,0,2,,,
47,2,Sunrisers Hyderabad,Mumbai Indians,15,1,S Dhawan,SL Malinga,0,0,0,,,
47,2,Sunrisers Hyderabad,Mumbai Indians,15,2,Yuvraj Singh,SL Malinga,0,0,1,,,
47,2,Sunrisers Hyderabad,Mumbai Indians,15,3,S Dhawan,SL Malinga,0,0,1,,,
47,2,Sunrisers Hyderabad,Mumbai Indians,15,4,Yuvraj Singh,SL Malinga,0,0,0,Yuvraj Singh,caught,HH Pandya
47,2,Sunrisers Hyderabad,Mumbai Indians,15,5,S Dhawan,SL Malinga,0,0,0,,,
47,2,Sunrisers Hyderabad,Mumbai Indians,15,6,S Dhawan,SL Malinga,0,0,1,,,
47,2,Sunrisers Hyderabad,Mumbai Indians,16,1,S Dhawan,JJ Bumrah,0,0,1,,,
47,2,Sunrisers Hyderabad,Mumbai Indians,16,2,V Shankar,JJ Bumrah,0,0,2,,,
47,2,Sunrisers Hyderabad,Mumbai Indians,16,3,V Shankar,JJ Bumrah,0,0,1,,,
47,2,Sunrisers Hyderabad,Mumbai Indians,16,4,S Dhawan,JJ Bumrah,0,0,2,,,
47,2,Sunrisers Hyderabad,Mumbai Indians,16,5,S Dhawan,JJ Bumrah,0,0,1,,,
47,2,Sunrisers Hyderabad,Mumbai Indians,16,6,V Shankar,JJ Bumrah,0,0,1,,,
47,2,Sunrisers Hyderabad,Mumbai Indians,17,1,V Shankar,SL Malinga,0,0,0,,,
47,2,Sunrisers Hyderabad,Mumbai Indians,17,2,V Shankar,SL Malinga,0,0,2,,,
47,2,Sunrisers Hyderabad,Mumbai Indians,17,3,V Shankar,SL Malinga,1,0,0,,,
47,2,Sunrisers Hyderabad,Mumbai Indians,17,4,V Shankar,SL Malinga,0,0,1,,,
47,2,Sunrisers Hyderabad,Mumbai Indians,17,5,S Dhawan,SL Malinga,0,0,2,,,
47,2,Sunrisers Hyderabad,Mumbai Indians,17,6,S Dhawan,SL Malinga,0,0,1,,,
47,2,Sunrisers Hyderabad,Mumbai Indians,17,7,V Shankar,SL Malinga,0,0,1,,,
47,2,Sunrisers Hyderabad,Mumbai Indians,18,1,V Shankar,MJ McClenaghan,0,0,1,,,
47,2,Sunrisers Hyderabad,Mumbai Indians,18,2,S Dhawan,MJ McClenaghan,0,0,2,,,
47,2,Sunrisers Hyderabad,Mumbai Indians,18,3,S Dhawan,MJ McClenaghan,0,0,1,,,
47,2,Sunrisers Hyderabad,Mumbai Indians,18,4,V Shankar,MJ McClenaghan,0,0,1,,,
47,2,Sunrisers Hyderabad,Mumbai Indians,18,5,S Dhawan,MJ McClenaghan,0,0,1,,,
47,2,Sunrisers Hyderabad,Mumbai Indians,18,6,V Shankar,MJ McClenaghan,0,0,1,,,
47,2,Sunrisers Hyderabad,Mumbai Indians,19,1,V Shankar,JJ Bumrah,0,0,0,,,
47,2,Sunrisers Hyderabad,Mumbai Indians,19,2,V Shankar,JJ Bumrah,0,0,4,,,
48,1,Kings XI Punjab,Kolkata Knight Riders,1,1,MJ Guptill,UT Yadav,0,0,2,,,
48,1,Kings XI Punjab,Kolkata Knight Riders,1,2,MJ Guptill,UT Yadav,0,0,0,,,
48,1,Kings XI Punjab,Kolkata Knight Riders,1,3,MJ Guptill,UT Yadav,0,0,0,,,
48,1,Kings XI Punjab,Kolkata Knight Riders,1,4,MJ Guptill,UT Yadav,0,0,4,,,
48,1,Kings XI Punjab,Kolkata Knight Riders,1,5,MJ Guptill,UT Yadav,0,0,0,,,
48,1,Kings XI Punjab,Kolkata Knight Riders,1,6,MJ Guptill,UT Yadav,0,0,2,,,
48,1,Kings XI Punjab,Kolkata Knight Riders,2,1,M Vohra,C de Grandhomme,0,0,0,,,
48,1,Kings XI Punjab,Kolkata Knight Riders,2,2,M Vohra,C de Grandhomme,0,0,1,,,
48,1,Kings XI Punjab,Kolkata Knight Riders,2,3,MJ Guptill,C de Grandhomme,0,0,0,,,
48,1,Kings XI Punjab,Kolkata Knight Riders,2,4,MJ Guptill,C de Grandhomme,0,0,1,,,
48,1,Kings XI Punjab,Kolkata Knight Riders,2,5,M Vohra,C de Grandhomme,0,0,1,,,
48,1,Kings XI Punjab,Kolkata Knight Riders,2,6,MJ Guptill,C de Grandhomme,0,0,0,,,
48,1,Kings XI Punjab,Kolkata Knight Riders,3,1,M Vohra,UT Yadav,0,0,2,,,
